contest,candidate,votes,reporting_unit,county,ctv,municipality
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,NA,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),100,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),336,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),87,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
UNITED STATES SENATOR,ERIC HOVDE (REP),335,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),6,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),5,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
UNITED STATES SENATOR,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),96,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),341,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
STATE SENATOR DISTRICT 2,KELLY PETERSON (DEM),84,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
STATE SENATOR DISTRICT 2,ERIC WIMBERGER (REP),351,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
STATE SENATOR DISTRICT 2,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SHIRLEY HINZE (DEM),83,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,ELIJAH BEHNKE (REP),344,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
DISTRICT ATTORNEY,GREG PARKER (REP),370,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
DISTRICT ATTORNEY,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
COUNTY CLERK,KARA SKARLUPKA (REP),386,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
COUNTY CLERK,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
COUNTY TREASURER,DEBRA K. WALLACE (REP),386,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
COUNTY TREASURER,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,AMY DILLENBURG (REP),385,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,SCATTERING,0,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,YES,375,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,NO,54,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,YES,221,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,NO,215,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,YES,212,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
REGISTER OF DEEDS,NO,220,HARTLAND T WDS 1 & 2,SHAWANO,T,HARTLAND
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),114,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),319,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),1,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),1,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",3,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,NA,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,SCATTERING,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),122,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),307,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),124,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
UNITED STATES SENATOR,ERIC HOVDE (REP),300,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),8,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),4,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
UNITED STATES SENATOR,SCATTERING,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),123,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),301,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
STATE SENATOR DISTRICT 2,KELLY PETERSON (DEM),117,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
STATE SENATOR DISTRICT 2,ERIC WIMBERGER (REP),309,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
STATE SENATOR DISTRICT 2,SCATTERING,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SHIRLEY HINZE (DEM),112,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,ELIJAH BEHNKE (REP),315,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SCATTERING,0,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
DISTRICT ATTORNEY,GREG PARKER (REP),367,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
DISTRICT ATTORNEY,SCATTERING,3,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
COUNTY CLERK,KARA SKARLUPKA (REP),363,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
COUNTY CLERK,SCATTERING,2,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
COUNTY TREASURER,DEBRA K. WALLACE (REP),369,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
COUNTY TREASURER,SCATTERING,2,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,AMY DILLENBURG (REP),370,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,SCATTERING,3,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,YES,360,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,NO,55,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,YES,27,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,NO,15,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,YES,25,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,NO,17,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,YES,64,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
REGISTER OF DEEDS,NO,41,HERMAN T WDS 1 & 2,SHAWANO,T,HERMAN
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),51,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),182,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",2,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,NA,0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,SCATTERING,2,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),58,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),173,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),61,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
UNITED STATES SENATOR,ERIC HOVDE (REP),169,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),6,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
UNITED STATES SENATOR,SCATTERING,1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),59,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),171,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT 12,ANDI RICH (DEM),55,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT 12,MARY FELZKOWSKI (REP),181,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT 12,SCATTERING,1,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT 35,ELIZABETH MCCRANK (DEM),54,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT 35,CALVIN CALLAHAN (REP),176,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT 35,SCATTERING,2,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT ATTORNEY,GREG PARKER (REP),189,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
DISTRICT ATTORNEY,SCATTERING,5,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
COUNTY CLERK,KARA SKARLUPKA (REP),197,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
COUNTY CLERK,SCATTERING,3,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
COUNTY TREASURER,DEBRA K. WALLACE (REP),195,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
COUNTY TREASURER,SCATTERING,3,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
REGISTER OF DEEDS,AMY DILLENBURG (REP),190,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
REGISTER OF DEEDS,SCATTERING,4,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
REGISTER OF DEEDS,YES,184,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
REGISTER OF DEEDS,NO,32,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
REGISTER OF DEEDS,YES,62,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
REGISTER OF DEEDS,NO,162,HUTCHINS T WD 1,SHAWANO,T,HUTCHINS
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),172,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),649,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),1,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),1,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),2,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",1,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,NA,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,SCATTERING,1,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),174,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),632,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),175,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
UNITED STATES SENATOR,ERIC HOVDE (REP),627,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),10,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
UNITED STATES SENATOR,THOMAS LEAGER (AMERICA FIRST),0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
UNITED STATES SENATOR,JOHN SCHIESS (IND) - REGISTERED WRITE IN,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
UNITED STATES SENATOR,SCATTERING,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),175,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),612,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
STATE SENATOR DISTRICT 2,KELLY PETERSON (DEM),170,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
STATE SENATOR DISTRICT 2,ERIC WIMBERGER (REP),628,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
STATE SENATOR DISTRICT 2,SCATTERING,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SHIRLEY HINZE (DEM),164,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,ELIJAH BEHNKE (REP),631,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REPRESENTATIVE TO THE ASSEMBLY DISTRICT 6,SCATTERING,0,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
DISTRICT ATTORNEY,GREG PARKER (REP),724,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
DISTRICT ATTORNEY,SCATTERING,4,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
COUNTY CLERK,KARA SKARLUPKA (REP),731,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
COUNTY CLERK,SCATTERING,6,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
COUNTY TREASURER,DEBRA K. WALLACE (REP),728,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
COUNTY TREASURER,SCATTERING,7,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,AMY DILLENBURG (REP),725,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,SCATTERING,5,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,YES,676,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,NO,97,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,YES,322,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,NO,316,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,YES,315,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
REGISTER OF DEEDS,NO,318,LESSOR T WDS 1 & 2,SHAWANO,T,LESSOR
PRESIDENT OF THE UNITED STATES,HARRIS/WALZ (DEM),153,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,TRUMP/VANCE (REP),431,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,TERRY/BRODEN (CON),0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,OLIVER/TER MAAT (LIB),1,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,STEIN/WARE (WGR),0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,DE LA CRUZ/GARCIA (PARTY FOR SOCIALISM & LIBERATION),0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,WEST/ABDULLAH (JUSTICE FOR ALL),0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,"KENNEDY, JR./SHANAHAN (WE THE PEOPLE)",2,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,PETER SONSKI/LAUREN ONAK (IND) - REGISTERED WRITE IN,0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,CHERUNDA LYNN FOX (IND) - REGISTERED WRITE IN,0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,BRIAN KIENITZ (IND) - REGISTERED WRITE IN,0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,DOUG JENKINS/KIMBERLY LALONDE - REGISTERED WRITE IN,0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,NA,0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,"ANDRÉ RAMONE MCNEIL, SR. - REGISTERED WRITE IN",0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
PRESIDENT OF THE UNITED STATES,SCATTERING,0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",KRISTIN LYERLY (DEM),165,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",TONY WIED (REP),416,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
"REPRESENTATIVE IN CONGRESS 8TH DISTRICT TERM JAN. 3, 2025 TO JAN. 3, 2027",SCATTERING,0,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
UNITED STATES SENATOR,TAMMY BALDWIN (DEM),164,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
UNITED STATES SENATOR,ERIC HOVDE (REP),405,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
UNITED STATES SENATOR,PHIL ANDERSON (DISRUPT THE CORRUPTION),3,MAPLE GROVE T WD 1,SHAWANO,T,MAPLE GROVE
