municipality,reporting_unit,contest,candidate,votes,county,ctv
KENOSHA,CITY OF KENOSHA WARDS 62,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,321,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",12,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,518,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,STATE SENATOR DISTRICT 22,WRITE-IN NA,29,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,386,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,317,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,DISTRICT ATTORNEY,DEM CARLI MCNEILL,351,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,DISTRICT ATTORNEY,REP XAVIER SOLIS,348,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,DISTRICT ATTORNEY,WRITE-IN NA,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,COUNTY CLERK,DEM REGI WALIGORA,514,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,COUNTY CLERK,WRITE-IN NA,23,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,COUNTY TREASURER,DEM TERI JACOBSON,514,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,COUNTY TREASURER,WRITE-IN NA,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,REGISTER OF DEEDS,DEM JENNIFER MACK,513,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,REGISTER OF DEEDS,WRITE-IN NA,19,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,STATE REFERENDUM,YES NA,515,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 62,STATE REFERENDUM,NO NA,183,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,UNITED STATES SENATOR,REP ERIC HOVDE,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,DISTRICT ATTORNEY,REP XAVIER SOLIS,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,DISTRICT ATTORNEY,DEM CARLI MCNEILL,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,COUNTY CLERK,DEM REGI WALIGORA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,COUNTY TREASURER,DEM TERI JACOBSON,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REGISTER OF DEEDS,DEM JENNIFER MACK,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,STATE REFERENDUM,YES NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 63,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,STATE SENATOR DISTRICT 22,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 64,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,DEM MICHAEL DHINDSA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,REP AMANDA NEDWESKI,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 65,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,119,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,98,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,UNITED STATES SENATOR,DEM TAMMY BALDWIN,117,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,UNITED STATES SENATOR,REP ERIC HOVDE,95,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,UNITED STATES SENATOR,DTC PHIL ANDERSON,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,107,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,103,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,161,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,STATE SENATOR DISTRICT 22,WRITE-IN NA,11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,114,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,97,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,DISTRICT ATTORNEY,DEM CARLI MCNEILL,117,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,DISTRICT ATTORNEY,REP XAVIER SOLIS,92,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,COUNTY CLERK,DEM REGI WALIGORA,164,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,COUNTY CLERK,WRITE-IN NA,8,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,COUNTY TREASURER,DEM TERI JACOBSON,164,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,COUNTY TREASURER,WRITE-IN NA,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REGISTER OF DEEDS,DEM JENNIFER MACK,167,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,REGISTER OF DEEDS,WRITE-IN NA,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,STATE REFERENDUM,YES NA,157,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 66,STATE REFERENDUM,NO NA,50,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,88,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,74,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,UNITED STATES SENATOR,DEM TAMMY BALDWIN,80,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,UNITED STATES SENATOR,REP ERIC HOVDE,76,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,UNITED STATES SENATOR,DTC PHIL ANDERSON,5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,UNITED STATES SENATOR,AFT THOMAS LEAGER,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,82,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,77,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,120,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,STATE SENATOR DISTRICT 22,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,DEM BEN DESMIDT,84,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,REP BRIAN GONZALES,77,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 65,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,DISTRICT ATTORNEY,DEM CARLI MCNEILL,85,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,DISTRICT ATTORNEY,REP XAVIER SOLIS,74,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,COUNTY CLERK,DEM REGI WALIGORA,118,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,COUNTY CLERK,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,COUNTY TREASURER,DEM TERI JACOBSON,119,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,COUNTY TREASURER,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REGISTER OF DEEDS,DEM JENNIFER MACK,120,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,REGISTER OF DEEDS,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,STATE REFERENDUM,YES NA,120,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 67,STATE REFERENDUM,NO NA,42,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 68,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
