contest,candidate,votes,reporting_unit,county,ctv,municipality
COUNTY CLERK,WRITE-IN TOTALS,4,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
COUNTY TREASURER,REP ROBBIN GIGL,223,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
COUNTY TREASURER,WRITE-IN TOTALS,2,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REGISTER OF DEEDS,REP SARAH KOSS,230,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
REGISTER OF DEEDS,WRITE-IN TOTALS,2,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
ELIGIBILITY TO VOTE.,YES,203,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
ELIGIBILITY TO VOTE.,NO,72,TOWN OF SKANAWAN,LINCOLN,T,SKANAWAN
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,29,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,60,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,0,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,0,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",0,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
UNITED STATES SENATOR,DEM TAMMY BALDWIN,29,TOWN OF SOMO,LINCOLN,T,SOMO
UNITED STATES SENATOR,REP ERIC HOVDE,58,TOWN OF SOMO,LINCOLN,T,SOMO
UNITED STATES SENATOR,IND PHIL ANDERSON,2,TOWN OF SOMO,LINCOLN,T,SOMO
UNITED STATES SENATOR,IND THOMAS LEAGER,1,TOWN OF SOMO,LINCOLN,T,SOMO
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,26,TOWN OF SOMO,LINCOLN,T,SOMO
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,62,TOWN OF SOMO,LINCOLN,T,SOMO
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
STATE SENATOR DISTRICT 12,DEM ANDI RICH,24,TOWN OF SOMO,LINCOLN,T,SOMO
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,63,TOWN OF SOMO,LINCOLN,T,SOMO
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,23,TOWN OF SOMO,LINCOLN,T,SOMO
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,63,TOWN OF SOMO,LINCOLN,T,SOMO
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,50,TOWN OF SOMO,LINCOLN,T,SOMO
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,1,TOWN OF SOMO,LINCOLN,T,SOMO
COUNTY CLERK,REP CHRIS MARLOWE,71,TOWN OF SOMO,LINCOLN,T,SOMO
COUNTY CLERK,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
COUNTY TREASURER,REP ROBBIN GIGL,69,TOWN OF SOMO,LINCOLN,T,SOMO
COUNTY TREASURER,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
REGISTER OF DEEDS,REP SARAH KOSS,68,TOWN OF SOMO,LINCOLN,T,SOMO
REGISTER OF DEEDS,WRITE-IN TOTALS,0,TOWN OF SOMO,LINCOLN,T,SOMO
ELIGIBILITY TO VOTE.,YES,70,TOWN OF SOMO,LINCOLN,T,SOMO
ELIGIBILITY TO VOTE.,NO,14,TOWN OF SOMO,LINCOLN,T,SOMO
PRENTICE SCHOOL DISTRICT,YES,34,TOWN OF SOMO,LINCOLN,T,SOMO
PRENTICE SCHOOL DISTRICT,NO,53,TOWN OF SOMO,LINCOLN,T,SOMO
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,103,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,213,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,2,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,1,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",8,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
UNITED STATES SENATOR,DEM TAMMY BALDWIN,110,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
UNITED STATES SENATOR,REP ERIC HOVDE,210,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
UNITED STATES SENATOR,IND PHIL ANDERSON,3,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
UNITED STATES SENATOR,IND THOMAS LEAGER,4,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,101,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,218,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
STATE SENATOR DISTRICT 12,DEM ANDI RICH,91,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,230,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,91,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,225,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,220,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,12,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
COUNTY CLERK,REP CHRIS MARLOWE,290,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
COUNTY CLERK,WRITE-IN TOTALS,6,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
COUNTY TREASURER,REP ROBBIN GIGL,284,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
COUNTY TREASURER,WRITE-IN TOTALS,5,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REGISTER OF DEEDS,REP SARAH KOSS,285,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
REGISTER OF DEEDS,WRITE-IN TOTALS,4,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
ELIGIBILITY TO VOTE.,YES,250,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
ELIGIBILITY TO VOTE.,NO,71,TOWN OF TOMAHAWK,LINCOLN,T,TOMAHAWK
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,93,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,167,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,0,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,1,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,2,TOWN OF WILSON,LINCOLN,T,WILSON
UNITED STATES SENATOR,DEM TAMMY BALDWIN,96,TOWN OF WILSON,LINCOLN,T,WILSON
UNITED STATES SENATOR,REP ERIC HOVDE,162,TOWN OF WILSON,LINCOLN,T,WILSON
UNITED STATES SENATOR,IND PHIL ANDERSON,3,TOWN OF WILSON,LINCOLN,T,WILSON
UNITED STATES SENATOR,IND THOMAS LEAGER,0,TOWN OF WILSON,LINCOLN,T,WILSON
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF WILSON,LINCOLN,T,WILSON
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,82,TOWN OF WILSON,LINCOLN,T,WILSON
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,177,TOWN OF WILSON,LINCOLN,T,WILSON
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF WILSON,LINCOLN,T,WILSON
STATE SENATOR DISTRICT 12,DEM ANDI RICH,64,TOWN OF WILSON,LINCOLN,T,WILSON
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,191,TOWN OF WILSON,LINCOLN,T,WILSON
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,1,TOWN OF WILSON,LINCOLN,T,WILSON
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,78,TOWN OF WILSON,LINCOLN,T,WILSON
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,181,TOWN OF WILSON,LINCOLN,T,WILSON
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,TOWN OF WILSON,LINCOLN,T,WILSON
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,160,TOWN OF WILSON,LINCOLN,T,WILSON
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,7,TOWN OF WILSON,LINCOLN,T,WILSON
COUNTY CLERK,REP CHRIS MARLOWE,218,TOWN OF WILSON,LINCOLN,T,WILSON
COUNTY CLERK,WRITE-IN TOTALS,1,TOWN OF WILSON,LINCOLN,T,WILSON
COUNTY TREASURER,REP ROBBIN GIGL,215,TOWN OF WILSON,LINCOLN,T,WILSON
COUNTY TREASURER,WRITE-IN TOTALS,0,TOWN OF WILSON,LINCOLN,T,WILSON
REGISTER OF DEEDS,REP SARAH KOSS,214,TOWN OF WILSON,LINCOLN,T,WILSON
REGISTER OF DEEDS,WRITE-IN TOTALS,0,TOWN OF WILSON,LINCOLN,T,WILSON
ELIGIBILITY TO VOTE.,YES,202,TOWN OF WILSON,LINCOLN,T,WILSON
ELIGIBILITY TO VOTE.,NO,45,TOWN OF WILSON,LINCOLN,T,WILSON
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,304,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,336,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,4,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,3,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",8,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,313,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
UNITED STATES SENATOR,REP ERIC HOVDE,324,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND PHIL ANDERSON,9,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND THOMAS LEAGER,6,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
UNITED STATES SENATOR,WRITE-IN TOTALS,0,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,279,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,365,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,1,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,DEM ANDI RICH,264,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,368,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,0,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,289,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,345,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,431,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,12,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
COUNTY CLERK,REP CHRIS MARLOWE,506,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
COUNTY CLERK,WRITE-IN TOTALS,10,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
COUNTY TREASURER,REP ROBBIN GIGL,499,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
COUNTY TREASURER,WRITE-IN TOTALS,6,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REGISTER OF DEEDS,REP SARAH KOSS,505,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
REGISTER OF DEEDS,WRITE-IN TOTALS,7,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
ELIGIBILITY TO VOTE.,YES,460,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
ELIGIBILITY TO VOTE.,NO,150,CITY OF MERRILL WD 1,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,243,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,345,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,3,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,2,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,1,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,255,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
UNITED STATES SENATOR,REP ERIC HOVDE,320,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND PHIL ANDERSON,7,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND THOMAS LEAGER,7,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
UNITED STATES SENATOR,WRITE-IN TOTALS,1,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,217,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,363,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,3,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,DEM ANDI RICH,206,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,367,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,1,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,231,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,337,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,1,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,382,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,29,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
COUNTY CLERK,REP CHRIS MARLOWE,475,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
COUNTY CLERK,WRITE-IN TOTALS,5,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
COUNTY TREASURER,REP ROBBIN GIGL,477,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
COUNTY TREASURER,WRITE-IN TOTALS,4,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REGISTER OF DEEDS,REP SARAH KOSS,489,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
REGISTER OF DEEDS,WRITE-IN TOTALS,4,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
ELIGIBILITY TO VOTE.,YES,442,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
ELIGIBILITY TO VOTE.,NO,118,CITY OF MERRILL WD 4,LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,210,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,249,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,2,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,0,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",6,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,216,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
UNITED STATES SENATOR,REP ERIC HOVDE,230,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND PHIL ANDERSON,11,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND THOMAS LEAGER,4,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
UNITED STATES SENATOR,WRITE-IN TOTALS,0,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,187,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,267,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,WRITE-IN TOTALS,1,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,DEM ANDI RICH,180,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,REP MARY FELZKOWSKI,264,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
STATE SENATOR DISTRICT 12,WRITE-IN TOTALS,1,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,DEM ELIZABETH MCCRANK,205,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,REP CALVIN CALLAHAN,242,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REPRESENTATIVE TO THE ASSEMBLY DIST 35,WRITE-IN TOTALS,0,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,DEM KRISTOPHER ELLIS,313,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
LINCOLN COUNTY DISTRICT ATTORNEY,WRITE-IN TOTALS,17,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
COUNTY CLERK,REP CHRIS MARLOWE,365,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
COUNTY CLERK,WRITE-IN TOTALS,4,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
COUNTY TREASURER,REP ROBBIN GIGL,358,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
COUNTY TREASURER,WRITE-IN TOTALS,3,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REGISTER OF DEEDS,REP SARAH KOSS,367,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
REGISTER OF DEEDS,WRITE-IN TOTALS,2,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
ELIGIBILITY TO VOTE.,YES,338,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
ELIGIBILITY TO VOTE.,NO,86,"CITY OF MERRILL WD 5,14",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,247,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,349,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,1,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WGP STEIN / WARE,3,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",4,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
UNITED STATES SENATOR,DEM TAMMY BALDWIN,243,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
UNITED STATES SENATOR,REP ERIC HOVDE,336,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND PHIL ANDERSON,16,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
UNITED STATES SENATOR,IND THOMAS LEAGER,8,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
UNITED STATES SENATOR,WRITE-IN TOTALS,0,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,DEM KYLE KILBOURN,212,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
REPRESENTATIVE IN CONGRESS DIST 7,REP TOM TIFFANY,376,"CITY OF MERRILL WD 7,9",LINCOLN,C,MERRILL
