contest,candidate,reporting_unit,votes,county,ctv,municipality
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),TOWN OF MODENA,0,BUFFALO,T,MODENA
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),TOWN OF MONDOVI,0,BUFFALO,T,MONDOVI
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),TOWN OF MONTANA,0,BUFFALO,T,MONTANA
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),TOWN OF NAPLES,0,BUFFALO,T,NAPLES
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),TOWN OF NELSON,0,BUFFALO,T,NELSON
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),TOWN OF WAUMANDEE,0,BUFFALO,T,WAUMANDEE
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),VILLAGE OF COCHRANE,1,BUFFALO,V,COCHRANE
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),VILLAGE OF NELSON,0,BUFFALO,V,NELSON
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),CITY OF ALMA W1&2,3,BUFFALO,C,ALMA
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),CITY OF BUFFALO CITY,0,BUFFALO,C,BUFFALO CITY
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),CITY OF FOUNTAIN CITY W1&2,1,BUFFALO,C,FOUNTAIN CITY
PRESIDENT/VICE PRESIDENT 8111,NA WRITE-IN - SCATTERING (PRESIDENT/VICE PRESIDENT),CITY OF MONDOVI W13,1,BUFFALO,C,MONDOVI
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF ALMA,81,BUFFALO,T,ALMA
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF BELVIDERE,92,BUFFALO,T,BELVIDERE
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF BUFFALO,182,BUFFALO,T,BUFFALO
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF CANTON,60,BUFFALO,T,CANTON
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF CROSS,78,BUFFALO,T,CROSS
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF DOVER,94,BUFFALO,T,DOVER
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF GILMANTON,88,BUFFALO,T,GILMANTON
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF GLENCOE,80,BUFFALO,T,GLENCOE
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF LINCOLN,47,BUFFALO,T,LINCOLN
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF MAXVILLE,54,BUFFALO,T,MAXVILLE
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF MILTON,131,BUFFALO,T,MILTON
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF MODENA,66,BUFFALO,T,MODENA
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF MONDOVI,89,BUFFALO,T,MONDOVI
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF MONTANA,47,BUFFALO,T,MONTANA
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF NAPLES,131,BUFFALO,T,NAPLES
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF NELSON,110,BUFFALO,T,NELSON
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,TOWN OF WAUMANDEE,116,BUFFALO,T,WAUMANDEE
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,VILLAGE OF COCHRANE,103,BUFFALO,V,COCHRANE
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,VILLAGE OF NELSON,73,BUFFALO,V,NELSON
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,CITY OF ALMA W1&2,219,BUFFALO,C,ALMA
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,CITY OF BUFFALO CITY,259,BUFFALO,C,BUFFALO CITY
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,CITY OF FOUNTAIN CITY W1&2,201,BUFFALO,C,FOUNTAIN CITY
UNITED STATES SENATOR,DEMOCRATIC TAMMY BALDWIN,CITY OF MONDOVI W13,512,BUFFALO,C,MONDOVI
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF ALMA,98,BUFFALO,T,ALMA
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF BELVIDERE,202,BUFFALO,T,BELVIDERE
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF BUFFALO,285,BUFFALO,T,BUFFALO
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF CANTON,113,BUFFALO,T,CANTON
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF CROSS,171,BUFFALO,T,CROSS
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF DOVER,156,BUFFALO,T,DOVER
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF GILMANTON,172,BUFFALO,T,GILMANTON
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF GLENCOE,161,BUFFALO,T,GLENCOE
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF LINCOLN,80,BUFFALO,T,LINCOLN
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF MAXVILLE,155,BUFFALO,T,MAXVILLE
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF MILTON,236,BUFFALO,T,MILTON
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF MODENA,105,BUFFALO,T,MODENA
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF MONDOVI,198,BUFFALO,T,MONDOVI
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF MONTANA,102,BUFFALO,T,MONTANA
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF NAPLES,305,BUFFALO,T,NAPLES
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF NELSON,230,BUFFALO,T,NELSON
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,TOWN OF WAUMANDEE,205,BUFFALO,T,WAUMANDEE
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,VILLAGE OF COCHRANE,131,BUFFALO,V,COCHRANE
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,VILLAGE OF NELSON,110,BUFFALO,V,NELSON
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,CITY OF ALMA W1&2,224,BUFFALO,C,ALMA
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,CITY OF BUFFALO CITY,367,BUFFALO,C,BUFFALO CITY
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,CITY OF FOUNTAIN CITY W1&2,227,BUFFALO,C,FOUNTAIN CITY
UNITED STATES SENATOR,REPUBLICAN ERIC HOVDE,CITY OF MONDOVI W13,865,BUFFALO,C,MONDOVI
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF ALMA,1,BUFFALO,T,ALMA
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF BELVIDERE,9,BUFFALO,T,BELVIDERE
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF BUFFALO,7,BUFFALO,T,BUFFALO
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF CANTON,0,BUFFALO,T,CANTON
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF CROSS,3,BUFFALO,T,CROSS
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF DOVER,5,BUFFALO,T,DOVER
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF GILMANTON,2,BUFFALO,T,GILMANTON
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF GLENCOE,3,BUFFALO,T,GLENCOE
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF LINCOLN,3,BUFFALO,T,LINCOLN
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF MAXVILLE,1,BUFFALO,T,MAXVILLE
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF MILTON,3,BUFFALO,T,MILTON
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF MODENA,3,BUFFALO,T,MODENA
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF MONDOVI,1,BUFFALO,T,MONDOVI
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF NAPLES,2,BUFFALO,T,NAPLES
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF NELSON,3,BUFFALO,T,NELSON
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,TOWN OF WAUMANDEE,3,BUFFALO,T,WAUMANDEE
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,VILLAGE OF COCHRANE,6,BUFFALO,V,COCHRANE
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,VILLAGE OF NELSON,2,BUFFALO,V,NELSON
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,CITY OF ALMA W1&2,5,BUFFALO,C,ALMA
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,CITY OF BUFFALO CITY,9,BUFFALO,C,BUFFALO CITY
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,CITY OF FOUNTAIN CITY W1&2,6,BUFFALO,C,FOUNTAIN CITY
UNITED STATES SENATOR,DISRUPT THE CORRUPTION PHIL ANDERSON,CITY OF MONDOVI W13,25,BUFFALO,C,MONDOVI
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF ALMA,1,BUFFALO,T,ALMA
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF BELVIDERE,4,BUFFALO,T,BELVIDERE
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF BUFFALO,2,BUFFALO,T,BUFFALO
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF CANTON,1,BUFFALO,T,CANTON
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF CROSS,2,BUFFALO,T,CROSS
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF DOVER,5,BUFFALO,T,DOVER
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF GILMANTON,4,BUFFALO,T,GILMANTON
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF GLENCOE,2,BUFFALO,T,GLENCOE
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF LINCOLN,3,BUFFALO,T,LINCOLN
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF MAXVILLE,2,BUFFALO,T,MAXVILLE
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF MILTON,7,BUFFALO,T,MILTON
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF MODENA,3,BUFFALO,T,MODENA
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF MONDOVI,4,BUFFALO,T,MONDOVI
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF NAPLES,4,BUFFALO,T,NAPLES
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF NELSON,4,BUFFALO,T,NELSON
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,TOWN OF WAUMANDEE,1,BUFFALO,T,WAUMANDEE
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,VILLAGE OF COCHRANE,5,BUFFALO,V,COCHRANE
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,VILLAGE OF NELSON,3,BUFFALO,V,NELSON
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,CITY OF ALMA W1&2,4,BUFFALO,C,ALMA
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,CITY OF BUFFALO CITY,6,BUFFALO,C,BUFFALO CITY
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,CITY OF FOUNTAIN CITY W1&2,5,BUFFALO,C,FOUNTAIN CITY
UNITED STATES SENATOR,AMERICA FIRST THOMAS LEAGER,CITY OF MONDOVI W13,27,BUFFALO,C,MONDOVI
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF ALMA,0,BUFFALO,T,ALMA
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF BELVIDERE,0,BUFFALO,T,BELVIDERE
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF BUFFALO,0,BUFFALO,T,BUFFALO
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF CANTON,0,BUFFALO,T,CANTON
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF CROSS,0,BUFFALO,T,CROSS
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF DOVER,0,BUFFALO,T,DOVER
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF GILMANTON,0,BUFFALO,T,GILMANTON
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF GLENCOE,0,BUFFALO,T,GLENCOE
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF LINCOLN,0,BUFFALO,T,LINCOLN
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF MAXVILLE,0,BUFFALO,T,MAXVILLE
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF MILTON,0,BUFFALO,T,MILTON
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF MODENA,0,BUFFALO,T,MODENA
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF MONDOVI,0,BUFFALO,T,MONDOVI
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF NAPLES,0,BUFFALO,T,NAPLES
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF NELSON,0,BUFFALO,T,NELSON
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,TOWN OF WAUMANDEE,0,BUFFALO,T,WAUMANDEE
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,VILLAGE OF COCHRANE,0,BUFFALO,V,COCHRANE
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,VILLAGE OF NELSON,0,BUFFALO,V,NELSON
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,CITY OF ALMA W1&2,0,BUFFALO,C,ALMA
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,CITY OF BUFFALO CITY,0,BUFFALO,C,BUFFALO CITY
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,CITY OF FOUNTAIN CITY W1&2,0,BUFFALO,C,FOUNTAIN CITY
UNITED STATES SENATOR,INDEPENDENT JOHN SCHEISS,CITY OF MONDOVI W13,0,BUFFALO,C,MONDOVI
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF ALMA,0,BUFFALO,T,ALMA
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF BELVIDERE,0,BUFFALO,T,BELVIDERE
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF BUFFALO,0,BUFFALO,T,BUFFALO
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF CANTON,0,BUFFALO,T,CANTON
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF CROSS,0,BUFFALO,T,CROSS
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF DOVER,0,BUFFALO,T,DOVER
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF GILMANTON,1,BUFFALO,T,GILMANTON
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF GLENCOE,0,BUFFALO,T,GLENCOE
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF LINCOLN,0,BUFFALO,T,LINCOLN
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF MAXVILLE,0,BUFFALO,T,MAXVILLE
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF MILTON,0,BUFFALO,T,MILTON
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF MODENA,0,BUFFALO,T,MODENA
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF MONDOVI,0,BUFFALO,T,MONDOVI
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF NAPLES,0,BUFFALO,T,NAPLES
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF NELSON,1,BUFFALO,T,NELSON
UNITED STATES SENATOR,NA WRITE-INS,TOWN OF WAUMANDEE,0,BUFFALO,T,WAUMANDEE
UNITED STATES SENATOR,NA WRITE-INS,VILLAGE OF COCHRANE,0,BUFFALO,V,COCHRANE
UNITED STATES SENATOR,NA WRITE-INS,VILLAGE OF NELSON,0,BUFFALO,V,NELSON
UNITED STATES SENATOR,NA WRITE-INS,CITY OF ALMA W1&2,0,BUFFALO,C,ALMA
UNITED STATES SENATOR,NA WRITE-INS,CITY OF BUFFALO CITY,1,BUFFALO,C,BUFFALO CITY
UNITED STATES SENATOR,NA WRITE-INS,CITY OF FOUNTAIN CITY W1&2,2,BUFFALO,C,FOUNTAIN CITY
UNITED STATES SENATOR,NA WRITE-INS,CITY OF MONDOVI W13,2,BUFFALO,C,MONDOVI
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF ALMA,86,BUFFALO,T,ALMA
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF BELVIDERE,106,BUFFALO,T,BELVIDERE
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF BUFFALO,189,BUFFALO,T,BUFFALO
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF CANTON,64,BUFFALO,T,CANTON
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF CROSS,85,BUFFALO,T,CROSS
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF DOVER,108,BUFFALO,T,DOVER
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF GILMANTON,101,BUFFALO,T,GILMANTON
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF GLENCOE,77,BUFFALO,T,GLENCOE
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF LINCOLN,50,BUFFALO,T,LINCOLN
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF MAXVILLE,55,BUFFALO,T,MAXVILLE
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF MILTON,137,BUFFALO,T,MILTON
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF MODENA,65,BUFFALO,T,MODENA
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF MONDOVI,99,BUFFALO,T,MONDOVI
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF MONTANA,39,BUFFALO,T,MONTANA
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF NAPLES,142,BUFFALO,T,NAPLES
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF NELSON,111,BUFFALO,T,NELSON
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,TOWN OF WAUMANDEE,120,BUFFALO,T,WAUMANDEE
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,VILLAGE OF COCHRANE,108,BUFFALO,V,COCHRANE
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,VILLAGE OF NELSON,78,BUFFALO,V,NELSON
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,CITY OF ALMA W1&2,223,BUFFALO,C,ALMA
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,CITY OF BUFFALO CITY,275,BUFFALO,C,BUFFALO CITY
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,CITY OF FOUNTAIN CITY W1&2,212,BUFFALO,C,FOUNTAIN CITY
REPRESENTATIVE IN CONGRESS,DEMOCRATIC REBECCA COOKE,CITY OF MONDOVI W13,565,BUFFALO,C,MONDOVI
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF ALMA,91,BUFFALO,T,ALMA
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF BELVIDERE,200,BUFFALO,T,BELVIDERE
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF BUFFALO,282,BUFFALO,T,BUFFALO
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF CANTON,106,BUFFALO,T,CANTON
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF CROSS,168,BUFFALO,T,CROSS
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF DOVER,153,BUFFALO,T,DOVER
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF GILMANTON,161,BUFFALO,T,GILMANTON
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF GLENCOE,166,BUFFALO,T,GLENCOE
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF LINCOLN,82,BUFFALO,T,LINCOLN
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF MAXVILLE,155,BUFFALO,T,MAXVILLE
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF MILTON,231,BUFFALO,T,MILTON
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF MODENA,112,BUFFALO,T,MODENA
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF MONDOVI,192,BUFFALO,T,MONDOVI
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF MONTANA,106,BUFFALO,T,MONTANA
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF NAPLES,291,BUFFALO,T,NAPLES
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF NELSON,233,BUFFALO,T,NELSON
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,TOWN OF WAUMANDEE,198,BUFFALO,T,WAUMANDEE
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,VILLAGE OF COCHRANE,133,BUFFALO,V,COCHRANE
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,VILLAGE OF NELSON,109,BUFFALO,V,NELSON
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,CITY OF ALMA W1&2,231,BUFFALO,C,ALMA
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,CITY OF BUFFALO CITY,358,BUFFALO,C,BUFFALO CITY
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,CITY OF FOUNTAIN CITY W1&2,222,BUFFALO,C,FOUNTAIN CITY
REPRESENTATIVE IN CONGRESS,REPUBLICAN DERRICK VAN ORDEN,CITY OF MONDOVI W13,840,BUFFALO,C,MONDOVI
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF ALMA,0,BUFFALO,T,ALMA
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF BELVIDERE,0,BUFFALO,T,BELVIDERE
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF BUFFALO,0,BUFFALO,T,BUFFALO
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF CANTON,0,BUFFALO,T,CANTON
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF CROSS,1,BUFFALO,T,CROSS
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF DOVER,0,BUFFALO,T,DOVER
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF GILMANTON,0,BUFFALO,T,GILMANTON
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF GLENCOE,0,BUFFALO,T,GLENCOE
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF LINCOLN,0,BUFFALO,T,LINCOLN
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF MAXVILLE,0,BUFFALO,T,MAXVILLE
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF MILTON,0,BUFFALO,T,MILTON
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF MODENA,0,BUFFALO,T,MODENA
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF MONDOVI,0,BUFFALO,T,MONDOVI
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF MONTANA,0,BUFFALO,T,MONTANA
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF NAPLES,1,BUFFALO,T,NAPLES
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF NELSON,0,BUFFALO,T,NELSON
REPRESENTATIVE IN CONGRESS,NA WRITE-INS,TOWN OF WAUMANDEE,1,BUFFALO,T,WAUMANDEE
