contest,candidate,reporting_unit,votes,county,ctv,municipality
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF MAPLE PLAIN WARD 1,315,BARRON,T,MAPLE PLAIN
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF OAK GROVE WARDS 1-2,373,BARRON,T,OAK GROVE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF PRAIRIE FARM WARDS 1-2,244,BARRON,T,PRAIRIE FARM
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF PRAIRIE LAKE WARDS 1-2,709,BARRON,T,PRAIRIE LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF RICE LAKE WARDS 1-4,1084,BARRON,T,RICE LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF SIOUX CREEK WARD 1,290,BARRON,T,SIOUX CREEK
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF STANFOLD WARD 1,278,BARRON,T,STANFOLD
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF STANLEY WARDS 1-4,1062,BARRON,T,STANLEY
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF SUMNER WARD 1,331,BARRON,T,SUMNER
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF TURTLE LAKE WARD 1,271,BARRON,T,TURTLE LAKE
PRESIDENT,DONALD J. TRUMP JD VANCE,TOWN OF VANCE CREEK WARD 1,276,BARRON,T,VANCE CREEK
PRESIDENT,DONALD J. TRUMP JD VANCE,VILLAGE OF ALMENA WARD 1,220,BARRON,V,ALMENA
PRESIDENT,DONALD J. TRUMP JD VANCE,VILLAGE OF CAMERON WARDS 1-3,636,BARRON,V,CAMERON
PRESIDENT,DONALD J. TRUMP JD VANCE,VILLAGE OF DALLAS WARD 1,140,BARRON,V,DALLAS
PRESIDENT,DONALD J. TRUMP JD VANCE,VILLAGE OF HAUGEN WARD 1,98,BARRON,V,HAUGEN
PRESIDENT,DONALD J. TRUMP JD VANCE,VILLAGE OF NEW AUBURN WARD 2,13,BARRON,V,NEW AUBURN
PRESIDENT,DONALD J. TRUMP JD VANCE,VILLAGE OF PRAIRIE FARM WARD 1,159,BARRON,V,PRAIRIE FARM
PRESIDENT,DONALD J. TRUMP JD VANCE,VILLAGE OF TURTLE LAKE WARD 1,284,BARRON,V,TURTLE LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,CITY OF BARRON WARDS 1-7,3,BARRON,C,BARRON
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,CITY OF CHETEK WARDS 1-4,2,BARRON,C,CHETEK
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,CITY OF CUMBERLAND WARDS 1-5,0,BARRON,C,CUMBERLAND
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,CITY OF RICE LAKE WARDS 1-20,5,BARRON,C,RICE LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF ALMENA WARDS 1-2,0,BARRON,T,ALMENA
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF ARLAND WARD 1,4,BARRON,T,ARLAND
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF BARRON WARDS 1-2,0,BARRON,T,BARRON
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF BEAR LAKE WARD 1,1,BARRON,T,BEAR LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF CEDAR LAKE WARDS 1-2,2,BARRON,T,CEDAR LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF CHETEK WARDS 1-3,0,BARRON,T,CHETEK
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF CLINTON WARD 1,2,BARRON,T,CLINTON
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF CRYSTAL LAKE WARD 1,0,BARRON,T,CRYSTAL LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF CUMBERLAND WARD 1,1,BARRON,T,CUMBERLAND
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF DALLAS WARDS 1-2,0,BARRON,T,DALLAS
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF DOVRE WARD 1,0,BARRON,T,DOVRE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF DOYLE WARDS 1-2,0,BARRON,T,DOYLE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF LAKELAND WARDS 1-2,0,BARRON,T,LAKELAND
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF MAPLE GROVE WARDS 1-2,2,BARRON,T,MAPLE GROVE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF MAPLE PLAIN WARD 1,0,BARRON,T,MAPLE PLAIN
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF OAK GROVE WARDS 1-2,0,BARRON,T,OAK GROVE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF PRAIRIE FARM WARDS 1-2,0,BARRON,T,PRAIRIE FARM
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF PRAIRIE LAKE WARDS 1-2,3,BARRON,T,PRAIRIE LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF RICE LAKE WARDS 1-4,1,BARRON,T,RICE LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF SIOUX CREEK WARD 1,0,BARRON,T,SIOUX CREEK
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF STANFOLD WARD 1,2,BARRON,T,STANFOLD
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF STANLEY WARDS 1-4,3,BARRON,T,STANLEY
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF SUMNER WARD 1,0,BARRON,T,SUMNER
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF TURTLE LAKE WARD 1,1,BARRON,T,TURTLE LAKE
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,TOWN OF VANCE CREEK WARD 1,1,BARRON,T,VANCE CREEK
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,VILLAGE OF ALMENA WARD 1,0,BARRON,V,ALMENA
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,VILLAGE OF CAMERON WARDS 1-3,4,BARRON,V,CAMERON
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,VILLAGE OF DALLAS WARD 1,0,BARRON,V,DALLAS
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,VILLAGE OF HAUGEN WARD 1,1,BARRON,V,HAUGEN
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,VILLAGE OF NEW AUBURN WARD 2,0,BARRON,V,NEW AUBURN
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,VILLAGE OF PRAIRIE FARM WARD 1,0,BARRON,V,PRAIRIE FARM
PRESIDENT,RANDALL TERRY STEPHEN BRODEN,VILLAGE OF TURTLE LAKE WARD 1,2,BARRON,V,TURTLE LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,CITY OF BARRON WARDS 1-7,3,BARRON,C,BARRON
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,CITY OF CHETEK WARDS 1-4,8,BARRON,C,CHETEK
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,CITY OF CUMBERLAND WARDS 1-5,2,BARRON,C,CUMBERLAND
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,CITY OF RICE LAKE WARDS 1-20,12,BARRON,C,RICE LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF ALMENA WARDS 1-2,3,BARRON,T,ALMENA
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF ARLAND WARD 1,3,BARRON,T,ARLAND
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF BARRON WARDS 1-2,2,BARRON,T,BARRON
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF BEAR LAKE WARD 1,0,BARRON,T,BEAR LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF CEDAR LAKE WARDS 1-2,1,BARRON,T,CEDAR LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF CHETEK WARDS 1-3,2,BARRON,T,CHETEK
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF CLINTON WARD 1,3,BARRON,T,CLINTON
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF CRYSTAL LAKE WARD 1,0,BARRON,T,CRYSTAL LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF CUMBERLAND WARD 1,2,BARRON,T,CUMBERLAND
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF DALLAS WARDS 1-2,1,BARRON,T,DALLAS
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF DOVRE WARD 1,2,BARRON,T,DOVRE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF DOYLE WARDS 1-2,2,BARRON,T,DOYLE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF LAKELAND WARDS 1-2,2,BARRON,T,LAKELAND
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF MAPLE GROVE WARDS 1-2,3,BARRON,T,MAPLE GROVE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF MAPLE PLAIN WARD 1,0,BARRON,T,MAPLE PLAIN
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF OAK GROVE WARDS 1-2,1,BARRON,T,OAK GROVE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF PRAIRIE FARM WARDS 1-2,1,BARRON,T,PRAIRIE FARM
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF PRAIRIE LAKE WARDS 1-2,1,BARRON,T,PRAIRIE LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF RICE LAKE WARDS 1-4,2,BARRON,T,RICE LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF SIOUX CREEK WARD 1,1,BARRON,T,SIOUX CREEK
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF STANFOLD WARD 1,0,BARRON,T,STANFOLD
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF STANLEY WARDS 1-4,1,BARRON,T,STANLEY
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF SUMNER WARD 1,4,BARRON,T,SUMNER
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF TURTLE LAKE WARD 1,3,BARRON,T,TURTLE LAKE
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,TOWN OF VANCE CREEK WARD 1,2,BARRON,T,VANCE CREEK
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,VILLAGE OF ALMENA WARD 1,0,BARRON,V,ALMENA
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,VILLAGE OF CAMERON WARDS 1-3,2,BARRON,V,CAMERON
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,VILLAGE OF DALLAS WARD 1,1,BARRON,V,DALLAS
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,VILLAGE OF HAUGEN WARD 1,1,BARRON,V,HAUGEN
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,VILLAGE OF NEW AUBURN WARD 2,0,BARRON,V,NEW AUBURN
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,VILLAGE OF PRAIRIE FARM WARD 1,0,BARRON,V,PRAIRIE FARM
PRESIDENT,CHASE RUSSELL OLIVER MIKE TER MAAT,VILLAGE OF TURTLE LAKE WARD 1,0,BARRON,V,TURTLE LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,CITY OF BARRON WARDS 1-7,18,BARRON,C,BARRON
PRESIDENT,JILL STEIN RUDOLPH WARE,CITY OF CHETEK WARDS 1-4,15,BARRON,C,CHETEK
PRESIDENT,JILL STEIN RUDOLPH WARE,CITY OF CUMBERLAND WARDS 1-5,17,BARRON,C,CUMBERLAND
PRESIDENT,JILL STEIN RUDOLPH WARE,CITY OF RICE LAKE WARDS 1-20,23,BARRON,C,RICE LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF ALMENA WARDS 1-2,10,BARRON,T,ALMENA
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF ARLAND WARD 1,8,BARRON,T,ARLAND
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF BARRON WARDS 1-2,11,BARRON,T,BARRON
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF BEAR LAKE WARD 1,8,BARRON,T,BEAR LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF CEDAR LAKE WARDS 1-2,5,BARRON,T,CEDAR LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF CHETEK WARDS 1-3,2,BARRON,T,CHETEK
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF CLINTON WARD 1,4,BARRON,T,CLINTON
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF CRYSTAL LAKE WARD 1,3,BARRON,T,CRYSTAL LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF CUMBERLAND WARD 1,6,BARRON,T,CUMBERLAND
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF DALLAS WARDS 1-2,4,BARRON,T,DALLAS
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF DOVRE WARD 1,4,BARRON,T,DOVRE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF DOYLE WARDS 1-2,2,BARRON,T,DOYLE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF LAKELAND WARDS 1-2,0,BARRON,T,LAKELAND
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF MAPLE GROVE WARDS 1-2,14,BARRON,T,MAPLE GROVE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF MAPLE PLAIN WARD 1,4,BARRON,T,MAPLE PLAIN
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF OAK GROVE WARDS 1-2,9,BARRON,T,OAK GROVE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF PRAIRIE FARM WARDS 1-2,4,BARRON,T,PRAIRIE FARM
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF PRAIRIE LAKE WARDS 1-2,15,BARRON,T,PRAIRIE LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF RICE LAKE WARDS 1-4,18,BARRON,T,RICE LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF SIOUX CREEK WARD 1,1,BARRON,T,SIOUX CREEK
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF STANFOLD WARD 1,4,BARRON,T,STANFOLD
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF STANLEY WARDS 1-4,22,BARRON,T,STANLEY
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF SUMNER WARD 1,5,BARRON,T,SUMNER
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF TURTLE LAKE WARD 1,6,BARRON,T,TURTLE LAKE
PRESIDENT,JILL STEIN RUDOLPH WARE,TOWN OF VANCE CREEK WARD 1,6,BARRON,T,VANCE CREEK
PRESIDENT,JILL STEIN RUDOLPH WARE,VILLAGE OF ALMENA WARD 1,7,BARRON,V,ALMENA
PRESIDENT,JILL STEIN RUDOLPH WARE,VILLAGE OF CAMERON WARDS 1-3,13,BARRON,V,CAMERON
PRESIDENT,JILL STEIN RUDOLPH WARE,VILLAGE OF DALLAS WARD 1,4,BARRON,V,DALLAS
PRESIDENT,JILL STEIN RUDOLPH WARE,VILLAGE OF HAUGEN WARD 1,5,BARRON,V,HAUGEN
PRESIDENT,JILL STEIN RUDOLPH WARE,VILLAGE OF NEW AUBURN WARD 2,0,BARRON,V,NEW AUBURN
PRESIDENT,JILL STEIN RUDOLPH WARE,VILLAGE OF PRAIRIE FARM WARD 1,3,BARRON,V,PRAIRIE FARM
PRESIDENT,JILL STEIN RUDOLPH WARE,VILLAGE OF TURTLE LAKE WARD 1,4,BARRON,V,TURTLE LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,CITY OF BARRON WARDS 1-7,3,BARRON,C,BARRON
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,CITY OF CHETEK WARDS 1-4,2,BARRON,C,CHETEK
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,CITY OF CUMBERLAND WARDS 1-5,0,BARRON,C,CUMBERLAND
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,CITY OF RICE LAKE WARDS 1-20,2,BARRON,C,RICE LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF ALMENA WARDS 1-2,0,BARRON,T,ALMENA
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF ARLAND WARD 1,0,BARRON,T,ARLAND
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF BARRON WARDS 1-2,3,BARRON,T,BARRON
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF BEAR LAKE WARD 1,0,BARRON,T,BEAR LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF CEDAR LAKE WARDS 1-2,0,BARRON,T,CEDAR LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF CHETEK WARDS 1-3,0,BARRON,T,CHETEK
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF CLINTON WARD 1,2,BARRON,T,CLINTON
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF CRYSTAL LAKE WARD 1,0,BARRON,T,CRYSTAL LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF CUMBERLAND WARD 1,0,BARRON,T,CUMBERLAND
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF DALLAS WARDS 1-2,0,BARRON,T,DALLAS
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF DOVRE WARD 1,0,BARRON,T,DOVRE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF DOYLE WARDS 1-2,0,BARRON,T,DOYLE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF LAKELAND WARDS 1-2,0,BARRON,T,LAKELAND
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF MAPLE GROVE WARDS 1-2,2,BARRON,T,MAPLE GROVE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF MAPLE PLAIN WARD 1,2,BARRON,T,MAPLE PLAIN
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF OAK GROVE WARDS 1-2,0,BARRON,T,OAK GROVE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF PRAIRIE FARM WARDS 1-2,0,BARRON,T,PRAIRIE FARM
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF PRAIRIE LAKE WARDS 1-2,1,BARRON,T,PRAIRIE LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF RICE LAKE WARDS 1-4,1,BARRON,T,RICE LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF SIOUX CREEK WARD 1,0,BARRON,T,SIOUX CREEK
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF STANFOLD WARD 1,0,BARRON,T,STANFOLD
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF STANLEY WARDS 1-4,1,BARRON,T,STANLEY
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF SUMNER WARD 1,0,BARRON,T,SUMNER
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF TURTLE LAKE WARD 1,3,BARRON,T,TURTLE LAKE
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,TOWN OF VANCE CREEK WARD 1,0,BARRON,T,VANCE CREEK
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,VILLAGE OF ALMENA WARD 1,1,BARRON,V,ALMENA
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,VILLAGE OF CAMERON WARDS 1-3,1,BARRON,V,CAMERON
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,VILLAGE OF DALLAS WARD 1,0,BARRON,V,DALLAS
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,VILLAGE OF HAUGEN WARD 1,0,BARRON,V,HAUGEN
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,VILLAGE OF NEW AUBURN WARD 2,0,BARRON,V,NEW AUBURN
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,VILLAGE OF PRAIRIE FARM WARD 1,0,BARRON,V,PRAIRIE FARM
PRESIDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,VILLAGE OF TURTLE LAKE WARD 1,0,BARRON,V,TURTLE LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,CITY OF BARRON WARDS 1-7,22,BARRON,C,BARRON
PRESIDENT,CORNEL WEST MELINA ABDULLAH,CITY OF CHETEK WARDS 1-4,2,BARRON,C,CHETEK
PRESIDENT,CORNEL WEST MELINA ABDULLAH,CITY OF CUMBERLAND WARDS 1-5,2,BARRON,C,CUMBERLAND
PRESIDENT,CORNEL WEST MELINA ABDULLAH,CITY OF RICE LAKE WARDS 1-20,4,BARRON,C,RICE LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF ALMENA WARDS 1-2,0,BARRON,T,ALMENA
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF ARLAND WARD 1,3,BARRON,T,ARLAND
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF BARRON WARDS 1-2,5,BARRON,T,BARRON
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF BEAR LAKE WARD 1,3,BARRON,T,BEAR LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF CEDAR LAKE WARDS 1-2,0,BARRON,T,CEDAR LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF CHETEK WARDS 1-3,0,BARRON,T,CHETEK
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF CLINTON WARD 1,1,BARRON,T,CLINTON
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF CRYSTAL LAKE WARD 1,2,BARRON,T,CRYSTAL LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF CUMBERLAND WARD 1,0,BARRON,T,CUMBERLAND
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF DALLAS WARDS 1-2,1,BARRON,T,DALLAS
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF DOVRE WARD 1,0,BARRON,T,DOVRE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF DOYLE WARDS 1-2,1,BARRON,T,DOYLE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF LAKELAND WARDS 1-2,2,BARRON,T,LAKELAND
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF MAPLE GROVE WARDS 1-2,2,BARRON,T,MAPLE GROVE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF MAPLE PLAIN WARD 1,1,BARRON,T,MAPLE PLAIN
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF OAK GROVE WARDS 1-2,4,BARRON,T,OAK GROVE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF PRAIRIE FARM WARDS 1-2,0,BARRON,T,PRAIRIE FARM
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF PRAIRIE LAKE WARDS 1-2,5,BARRON,T,PRAIRIE LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF RICE LAKE WARDS 1-4,4,BARRON,T,RICE LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF SIOUX CREEK WARD 1,1,BARRON,T,SIOUX CREEK
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF STANFOLD WARD 1,1,BARRON,T,STANFOLD
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF STANLEY WARDS 1-4,4,BARRON,T,STANLEY
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF SUMNER WARD 1,2,BARRON,T,SUMNER
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF TURTLE LAKE WARD 1,3,BARRON,T,TURTLE LAKE
PRESIDENT,CORNEL WEST MELINA ABDULLAH,TOWN OF VANCE CREEK WARD 1,4,BARRON,T,VANCE CREEK
PRESIDENT,CORNEL WEST MELINA ABDULLAH,VILLAGE OF ALMENA WARD 1,2,BARRON,V,ALMENA
PRESIDENT,CORNEL WEST MELINA ABDULLAH,VILLAGE OF CAMERON WARDS 1-3,3,BARRON,V,CAMERON
PRESIDENT,CORNEL WEST MELINA ABDULLAH,VILLAGE OF DALLAS WARD 1,1,BARRON,V,DALLAS
PRESIDENT,CORNEL WEST MELINA ABDULLAH,VILLAGE OF HAUGEN WARD 1,0,BARRON,V,HAUGEN
PRESIDENT,CORNEL WEST MELINA ABDULLAH,VILLAGE OF NEW AUBURN WARD 2,0,BARRON,V,NEW AUBURN
PRESIDENT,CORNEL WEST MELINA ABDULLAH,VILLAGE OF PRAIRIE FARM WARD 1,0,BARRON,V,PRAIRIE FARM
PRESIDENT,CORNEL WEST MELINA ABDULLAH,VILLAGE OF TURTLE LAKE WARD 1,1,BARRON,V,TURTLE LAKE
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",CITY OF BARRON WARDS 1-7,30,BARRON,C,BARRON
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",CITY OF CHETEK WARDS 1-4,35,BARRON,C,CHETEK
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",CITY OF CUMBERLAND WARDS 1-5,15,BARRON,C,CUMBERLAND
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",CITY OF RICE LAKE WARDS 1-20,37,BARRON,C,RICE LAKE
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",TOWN OF ALMENA WARDS 1-2,16,BARRON,T,ALMENA
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",TOWN OF ARLAND WARD 1,6,BARRON,T,ARLAND
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",TOWN OF BARRON WARDS 1-2,12,BARRON,T,BARRON
PRESIDENT,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",TOWN OF BEAR LAKE WARD 1,16,BARRON,T,BEAR LAKE
