contest,candidate,reporting_unit,votes,county,ctv,municipality
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),LUXEMBURG,758,KEWAUNEE,T,LUXEMBURG
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),MONTPELIER,649,KEWAUNEE,T,MONTPELIER
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),PIERCE,292,KEWAUNEE,T,PIERCE
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),RED RIVER,703,KEWAUNEE,T,RED RIVER
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),WEST KEWAUNEE,597,KEWAUNEE,T,WEST KEWAUNEE
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),VILLAGE CASCO,253,KEWAUNEE,V,CASCO
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),VILLAGE LUXEMBURG,1046,KEWAUNEE,V,LUXEMBURG
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),CITY ALGOMA,926,KEWAUNEE,C,ALGOMA
ASSEMBLY - DISTRICT 1,JOEL KITCHENS (REPUBLICAN),CITY KEWAUNEE,887,KEWAUNEE,C,KEWAUNEE
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),AHNAPEE,0,KEWAUNEE,T,AHNAPEE
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),CARLTON,1,KEWAUNEE,T,CARLTON
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),CASCO,0,KEWAUNEE,T,CASCO
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),FRANKLIN,0,KEWAUNEE,T,FRANKLIN
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),LINCOLN,0,KEWAUNEE,T,LINCOLN
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),LUXEMBURG,0,KEWAUNEE,T,LUXEMBURG
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),MONTPELIER,0,KEWAUNEE,T,MONTPELIER
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),PIERCE,0,KEWAUNEE,T,PIERCE
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),RED RIVER,0,KEWAUNEE,T,RED RIVER
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),WEST KEWAUNEE,3,KEWAUNEE,T,WEST KEWAUNEE
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),VILLAGE CASCO,0,KEWAUNEE,V,CASCO
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),VILLAGE LUXEMBURG,0,KEWAUNEE,V,LUXEMBURG
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),CITY ALGOMA,0,KEWAUNEE,C,ALGOMA
REGISTERED WRITE-IN ASSEMBLY - DISTRICT 1,MILT SWAGEL (INDEPENDENT),CITY KEWAUNEE,0,KEWAUNEE,C,KEWAUNEE
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),AHNAPEE,406,KEWAUNEE,T,AHNAPEE
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),CARLTON,453,KEWAUNEE,T,CARLTON
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),CASCO,553,KEWAUNEE,T,CASCO
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),FRANKLIN,456,KEWAUNEE,T,FRANKLIN
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),LINCOLN,415,KEWAUNEE,T,LINCOLN
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),LUXEMBURG,737,KEWAUNEE,T,LUXEMBURG
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),MONTPELIER,680,KEWAUNEE,T,MONTPELIER
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),PIERCE,364,KEWAUNEE,T,PIERCE
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),RED RIVER,719,KEWAUNEE,T,RED RIVER
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),WEST KEWAUNEE,586,KEWAUNEE,T,WEST KEWAUNEE
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),VILLAGE CASCO,293,KEWAUNEE,V,CASCO
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),VILLAGE LUXEMBURG,1161,KEWAUNEE,V,LUXEMBURG
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),CITY ALGOMA,1325,KEWAUNEE,C,ALGOMA
DISTRICT ATTORNEY,ANDREW NAZE (DEMOCRATIC),CITY KEWAUNEE,1090,KEWAUNEE,C,KEWAUNEE
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),AHNAPEE,424,KEWAUNEE,T,AHNAPEE
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),CARLTON,460,KEWAUNEE,T,CARLTON
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),CASCO,575,KEWAUNEE,T,CASCO
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),FRANKLIN,468,KEWAUNEE,T,FRANKLIN
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),LINCOLN,426,KEWAUNEE,T,LINCOLN
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),LUXEMBURG,759,KEWAUNEE,T,LUXEMBURG
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),MONTPELIER,682,KEWAUNEE,T,MONTPELIER
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),PIERCE,379,KEWAUNEE,T,PIERCE
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),RED RIVER,731,KEWAUNEE,T,RED RIVER
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),WEST KEWAUNEE,602,KEWAUNEE,T,WEST KEWAUNEE
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),VILLAGE CASCO,306,KEWAUNEE,V,CASCO
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),VILLAGE LUXEMBURG,1170,KEWAUNEE,V,LUXEMBURG
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),CITY ALGOMA,1354,KEWAUNEE,C,ALGOMA
COUNTY CLERK,JAMIE ANNOYE (DEMOCRATIC),CITY KEWAUNEE,1205,KEWAUNEE,C,KEWAUNEE
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),AHNAPEE,480,KEWAUNEE,T,AHNAPEE
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),CARLTON,593,KEWAUNEE,T,CARLTON
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),CASCO,680,KEWAUNEE,T,CASCO
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),FRANKLIN,571,KEWAUNEE,T,FRANKLIN
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),LINCOLN,480,KEWAUNEE,T,LINCOLN
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),LUXEMBURG,870,KEWAUNEE,T,LUXEMBURG
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),MONTPELIER,815,KEWAUNEE,T,MONTPELIER
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),PIERCE,403,KEWAUNEE,T,PIERCE
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),RED RIVER,854,KEWAUNEE,T,RED RIVER
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),WEST KEWAUNEE,726,KEWAUNEE,T,WEST KEWAUNEE
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),VILLAGE CASCO,339,KEWAUNEE,V,CASCO
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),VILLAGE LUXEMBURG,1318,KEWAUNEE,V,LUXEMBURG
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),CITY ALGOMA,1421,KEWAUNEE,C,ALGOMA
COUNTY TREASURER,MICHELLE M. DAX (REPUBLICAN),CITY KEWAUNEE,1386,KEWAUNEE,C,KEWAUNEE
