contest,candidate,votes,reporting_unit,county,ctv,municipality
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",1,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
UNITED STATES SENATOR,REP ERIC HOVDE,232,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
UNITED STATES SENATOR,DEM TAMMY BALDWIN,127,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
UNITED STATES SENATOR,IND PHIL ANDERSON,5,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
UNITED STATES SENATOR,IND THOMAS LEAGER,1,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REP CONGRESS DIST 7,REP TOM TIFFANY,243,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REP CONGRESS DIST 7,DEM KYLE KILBOURN,121,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REP CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
STATE SENATOR DIST 10,REP ROB STAFSHOLT,252,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,113,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
STATE SENATOR DIST 10,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REP ASSEMBLY DIST 28,REP ROB KREIBICH,235,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REP ASSEMBLY DIST 28,DEM DANIELLE JOHNSON,119,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REP ASSEMBLY DIST 28,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
DISTRICT ATTORNEY,REP KARL E. ANDERSON,296,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
DISTRICT ATTORNEY,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
COUNTY CLERK,REP CHRISTINE HINES,300,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
COUNTY CLERK,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
COUNTY TREASURER,REP DENISE ANDERSON,297,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
COUNTY TREASURER,WRITE-IN TOTALS,0,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REGISTER OF DEEDS,DEM BETH PABST,244,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
REGISTER OF DEEDS,WRITE-IN TOTALS,12,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
STATE REFERENDUM,YES,245,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
STATE REFERENDUM,NO,81,TOWN OF PLEASANT VALLEY,ST. CROIX,T,PLEASANT VALLEY
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,1699,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,862,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",21,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,14,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,8,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,5,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,3,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,2,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,3,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
UNITED STATES SENATOR,REP ERIC HOVDE,1637,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
UNITED STATES SENATOR,DEM TAMMY BALDWIN,878,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
UNITED STATES SENATOR,IND PHIL ANDERSON,40,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
UNITED STATES SENATOR,IND THOMAS LEAGER,25,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
UNITED STATES SENATOR,WRITE-IN TOTALS,1,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REP CONGRESS DIST 7,REP TOM TIFFANY,1753,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REP CONGRESS DIST 7,DEM KYLE KILBOURN,802,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REP CONGRESS DIST 7,WRITE-IN TOTALS,1,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
STATE SENATOR DIST 10,REP ROB STAFSHOLT,1818,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,749,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
STATE SENATOR DIST 10,WRITE-IN TOTALS,2,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REP ASSEMBLY DIST 28,REP ROB KREIBICH,1724,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REP ASSEMBLY DIST 28,DEM DANIELLE JOHNSON,802,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REP ASSEMBLY DIST 28,WRITE-IN TOTALS,1,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
DISTRICT ATTORNEY,REP KARL E. ANDERSON,2190,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
DISTRICT ATTORNEY,WRITE-IN TOTALS,36,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
COUNTY CLERK,REP CHRISTINE HINES,2196,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
COUNTY CLERK,WRITE-IN TOTALS,31,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
COUNTY TREASURER,REP DENISE ANDERSON,2201,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
COUNTY TREASURER,WRITE-IN TOTALS,26,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REGISTER OF DEEDS,DEM BETH PABST,1684,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
REGISTER OF DEEDS,WRITE-IN TOTALS,132,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
STATE REFERENDUM,YES,1917,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
STATE REFERENDUM,NO,416,TOWN OF RICHMOND W 1-6,ST. CROIX,T,RICHMOND
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,215,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,108,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,3,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,2,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
UNITED STATES SENATOR,REP ERIC HOVDE,209,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
UNITED STATES SENATOR,DEM TAMMY BALDWIN,113,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
UNITED STATES SENATOR,IND PHIL ANDERSON,3,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
UNITED STATES SENATOR,IND THOMAS LEAGER,3,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REP CONGRESS DIST 7,REP TOM TIFFANY,223,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REP CONGRESS DIST 7,DEM KYLE KILBOURN,103,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REP CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
STATE SENATOR DIST 10,REP ROB STAFSHOLT,219,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,109,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
STATE SENATOR DIST 10,WRITE-IN TOTALS,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REP ASSEMBLY DIST 28,REP ROB KREIBICH,213,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REP ASSEMBLY DIST 28,DEM DANIELLE JOHNSON,112,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REP ASSEMBLY DIST 28,WRITE-IN TOTALS,0,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
DISTRICT ATTORNEY,REP KARL E. ANDERSON,280,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
DISTRICT ATTORNEY,WRITE-IN TOTALS,3,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
COUNTY CLERK,REP CHRISTINE HINES,283,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
COUNTY CLERK,WRITE-IN TOTALS,2,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
COUNTY TREASURER,REP DENISE ANDERSON,282,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
COUNTY TREASURER,WRITE-IN TOTALS,1,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REGISTER OF DEEDS,DEM BETH PABST,223,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
REGISTER OF DEEDS,WRITE-IN TOTALS,14,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
STATE REFERENDUM,YES,241,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
STATE REFERENDUM,NO,48,TOWN OF RUSH RIVER,ST. CROIX,T,RUSH RIVER
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,2049,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,1027,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,17,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",14,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,5,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,3,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,1,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,8,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
UNITED STATES SENATOR,REP ERIC HOVDE,2019,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
UNITED STATES SENATOR,DEM TAMMY BALDWIN,1004,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
UNITED STATES SENATOR,IND PHIL ANDERSON,43,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
UNITED STATES SENATOR,IND THOMAS LEAGER,24,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REP CONGRESS DIST 7,REP TOM TIFFANY,2087,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REP CONGRESS DIST 7,DEM KYLE KILBOURN,954,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REP CONGRESS DIST 7,WRITE-IN TOTALS,0,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
STATE SENATOR DIST 10,REP ROB STAFSHOLT,2130,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,907,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
STATE SENATOR DIST 10,WRITE-IN TOTALS,0,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REP ASSEMBLY DIST 28,REP ROB KREIBICH,2061,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REP ASSEMBLY DIST 28,DEM DANIELLE JOHNSON,943,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REP ASSEMBLY DIST 28,WRITE-IN TOTALS,1,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
DISTRICT ATTORNEY,REP KARL E. ANDERSON,2487,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
DISTRICT ATTORNEY,WRITE-IN TOTALS,38,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
COUNTY CLERK,REP CHRISTINE HINES,2506,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
COUNTY CLERK,WRITE-IN TOTALS,33,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
COUNTY TREASURER,REP DENISE ANDERSON,2504,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
COUNTY TREASURER,WRITE-IN TOTALS,30,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REGISTER OF DEEDS,DEM BETH PABST,1792,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
REGISTER OF DEEDS,WRITE-IN TOTALS,150,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
STATE REFERENDUM,YES,2265,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
STATE REFERENDUM,NO,601,TOWN OF SOMERSET W 1 - 6,ST. CROIX,T,SOMERSET
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,423,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,170,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",6,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,4,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,4,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,0,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,0,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,0,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
UNITED STATES SENATOR,REP ERIC HOVDE,409,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
UNITED STATES SENATOR,DEM TAMMY BALDWIN,177,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
UNITED STATES SENATOR,IND PHIL ANDERSON,9,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
UNITED STATES SENATOR,IND THOMAS LEAGER,6,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REP CONGRESS DIST 7,REP TOM TIFFANY,427,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REP CONGRESS DIST 7,DEM KYLE KILBOURN,164,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REP CONGRESS DIST 7,WRITE-IN TOTALS,1,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
STATE SENATOR DIST 10,REP ROB STAFSHOLT,427,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,166,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
STATE SENATOR DIST 10,WRITE-IN TOTALS,1,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REP ASSEMBLY DIST 28,REP ROB KREIBICH,419,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REP ASSEMBLY DIST 28,DEM DANIELLE JOHNSON,172,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REP ASSEMBLY DIST 28,WRITE-IN TOTALS,3,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
DISTRICT ATTORNEY,REP KARL E. ANDERSON,526,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
DISTRICT ATTORNEY,WRITE-IN TOTALS,4,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
COUNTY CLERK,REP CHRISTINE HINES,526,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
COUNTY CLERK,WRITE-IN TOTALS,4,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
COUNTY TREASURER,REP DENISE ANDERSON,528,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
COUNTY TREASURER,WRITE-IN TOTALS,4,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REGISTER OF DEEDS,DEM BETH PABST,412,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
REGISTER OF DEEDS,WRITE-IN TOTALS,24,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
STATE REFERENDUM,YES,491,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
STATE REFERENDUM,NO,98,TOWN OF SPRINGFIELD,ST. CROIX,T,SPRINGFIELD
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,1770,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,1204,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",18,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,17,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,9,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,3,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,2,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,8,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
UNITED STATES SENATOR,REP ERIC HOVDE,1765,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
UNITED STATES SENATOR,DEM TAMMY BALDWIN,1179,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
UNITED STATES SENATOR,IND PHIL ANDERSON,45,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
UNITED STATES SENATOR,IND THOMAS LEAGER,21,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
UNITED STATES SENATOR,WRITE-IN TOTALS,0,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REP CONGRESS DIST 7,REP TOM TIFFANY,1839,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REP CONGRESS DIST 7,DEM KYLE KILBOURN,1129,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REP CONGRESS DIST 7,WRITE-IN TOTALS,4,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
STATE SENATOR DIST 10,REP ROB STAFSHOLT,1842,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
STATE SENATOR DIST 10,DEM PAUL HAMBLETON,1121,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
STATE SENATOR DIST 10,WRITE-IN TOTALS,1,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REP ASSEMBLY DIST 30,REP SHANNON ZIMMERMAN,1815,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REP ASSEMBLY DIST 30,DEM ALISON H. PAGE,1142,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REP ASSEMBLY DIST 30,WRITE-IN TOTALS,2,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
DISTRICT ATTORNEY,REP KARL E. ANDERSON,2383,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
DISTRICT ATTORNEY,WRITE-IN TOTALS,62,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
COUNTY CLERK,REP CHRISTINE HINES,2408,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
COUNTY CLERK,WRITE-IN TOTALS,50,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
COUNTY TREASURER,REP DENISE ANDERSON,2414,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
COUNTY TREASURER,WRITE-IN TOTALS,47,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REGISTER OF DEEDS,DEM BETH PABST,1986,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
REGISTER OF DEEDS,WRITE-IN TOTALS,153,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
STATE REFERENDUM,YES,2117,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
STATE REFERENDUM,NO,735,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
HUDSON HIGH SCHOOL REF.,NO,1291,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
HUDSON HIGH SCHOOL REF.,YES,877,TOWN OF ST JOSEPH W 1 - 6,ST. CROIX,T,ST JOSEPH
PRESIDENT / VICE PRESIDENT,REP TRUMP / VANCE,364,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,DEM HARRIS / WALZ,212,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,LIB OLIVER / TER MAAT,3,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,"IND KENNEDY, JR. / SHANAHAN",2,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,CON TERRY / BRODEN,1,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,WGR STEIN / WARE,1,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,IND DE LA CRUZ / GARCIA,1,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,IND WEST / ABDULLAH,0,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
PRESIDENT / VICE PRESIDENT,WRITE-IN TOTALS,1,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
UNITED STATES SENATOR,REP ERIC HOVDE,356,TOWN OF STANTON W 1 & 2,ST. CROIX,T,STANTON
