municipality,reporting_unit,contest,candidate,votes,county,ctv
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,UNITED STATES SENATOR,REP ERIC HOVDE,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,REP AMANDA NEDWESKI,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,DEM MICHAEL DHINDSA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,DISTRICT ATTORNEY,REP XAVIER SOLIS,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,COUNTY CLERK,DEM REGI WALIGORA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,COUNTY TREASURER,DEM TERI JACOBSON,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REGISTER OF DEEDS,DEM JENNIFER MACK,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,STATE REFERENDUM,YES NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 53,STATE REFERENDUM,NO NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,UNITED STATES SENATOR,DEM TAMMY BALDWIN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,UNITED STATES SENATOR,REP ERIC HOVDE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,UNITED STATES SENATOR,DTC PHIL ANDERSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,UNITED STATES SENATOR,AFT THOMAS LEAGER,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,UNITED STATES SENATOR,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,DEM MICHAEL DHINDSA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,REP AMANDA NEDWESKI,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,DISTRICT ATTORNEY,DEM CARLI MCNEILL,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,DISTRICT ATTORNEY,REP XAVIER SOLIS,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,COUNTY CLERK,DEM REGI WALIGORA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,COUNTY CLERK,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,COUNTY TREASURER,DEM TERI JACOBSON,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,COUNTY TREASURER,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REGISTER OF DEEDS,DEM JENNIFER MACK,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,REGISTER OF DEEDS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,STATE REFERENDUM,YES NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 54,STATE REFERENDUM,NO NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,438,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,367,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,UNITED STATES SENATOR,REP ERIC HOVDE,431,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,UNITED STATES SENATOR,DEM TAMMY BALDWIN,361,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,UNITED STATES SENATOR,DTC PHIL ANDERSON,9,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,UNITED STATES SENATOR,AFT THOMAS LEAGER,7,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,UNITED STATES SENATOR,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,458,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,334,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,REP AMANDA NEDWESKI,442,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,DEM MICHAEL DHINDSA,349,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 32,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,DISTRICT ATTORNEY,REP XAVIER SOLIS,419,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,DISTRICT ATTORNEY,DEM CARLI MCNEILL,364,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,DISTRICT ATTORNEY,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,COUNTY CLERK,DEM REGI WALIGORA,541,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,COUNTY CLERK,WRITE-IN NA,21,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,COUNTY TREASURER,DEM TERI JACOBSON,538,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,COUNTY TREASURER,WRITE-IN NA,23,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REGISTER OF DEEDS,DEM JENNIFER MACK,539,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,REGISTER OF DEEDS,WRITE-IN NA,18,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,STATE REFERENDUM,YES NA,555,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 55,STATE REFERENDUM,NO NA,210,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,532,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,492,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,UNITED STATES SENATOR,DEM TAMMY BALDWIN,537,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,UNITED STATES SENATOR,REP ERIC HOVDE,472,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,UNITED STATES SENATOR,DTC PHIL ANDERSON,11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,UNITED STATES SENATOR,AFT THOMAS LEAGER,11,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,UNITED STATES SENATOR,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,508,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,499,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",20,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,733,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,STATE SENATOR DISTRICT 22,WRITE-IN NA,37,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,547,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,466,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,DISTRICT ATTORNEY,DEM CARLI MCNEILL,553,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,DISTRICT ATTORNEY,REP XAVIER SOLIS,452,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,DISTRICT ATTORNEY,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,COUNTY CLERK,DEM REGI WALIGORA,734,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,COUNTY CLERK,WRITE-IN NA,33,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,COUNTY TREASURER,DEM TERI JACOBSON,725,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,COUNTY TREASURER,WRITE-IN NA,31,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REGISTER OF DEEDS,DEM JENNIFER MACK,724,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,REGISTER OF DEEDS,WRITE-IN NA,32,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,STATE REFERENDUM,YES NA,696,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 56,STATE REFERENDUM,NO NA,291,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,148,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,103,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,UNITED STATES SENATOR,DEM TAMMY BALDWIN,149,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,UNITED STATES SENATOR,REP ERIC HOVDE,99,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,UNITED STATES SENATOR,DTC PHIL ANDERSON,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,UNITED STATES SENATOR,AFT THOMAS LEAGER,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,UNITED STATES SENATOR,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,142,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,108,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,194,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,STATE SENATOR DISTRICT 22,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,143,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,106,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,DISTRICT ATTORNEY,DEM CARLI MCNEILL,147,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,DISTRICT ATTORNEY,REP XAVIER SOLIS,102,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,DISTRICT ATTORNEY,WRITE-IN NA,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,COUNTY CLERK,DEM REGI WALIGORA,195,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,COUNTY CLERK,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,COUNTY TREASURER,DEM TERI JACOBSON,194,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,COUNTY TREASURER,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REGISTER OF DEEDS,DEM JENNIFER MACK,191,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,REGISTER OF DEEDS,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,STATE REFERENDUM,YES NA,152,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 57,STATE REFERENDUM,NO NA,91,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,870,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,825,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,15,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,6,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,PSL CLAUDIA DE LA CRUZ / KARINA GARCIA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,JFA CORNEL WEST / MELINA ABDULLAH,1,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,0,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,PRESIDENT / VICE PRESIDENT,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,UNITED STATES SENATOR,DEM TAMMY BALDWIN,880,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,UNITED STATES SENATOR,REP ERIC HOVDE,769,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,UNITED STATES SENATOR,DTC PHIL ANDERSON,34,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,UNITED STATES SENATOR,AFT THOMAS LEAGER,16,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,UNITED STATES SENATOR,WRITE-IN NA,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REPRESENTATIVE IN CONGRESS,REP BRYAN STEIL,839,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REPRESENTATIVE IN CONGRESS,DEM PETER BARCA,818,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REPRESENTATIVE IN CONGRESS,"GRN CHESTER TODD, JR.",48,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REPRESENTATIVE IN CONGRESS,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,STATE SENATOR DISTRICT 22,DEM ROBERT W. WIRCH,1184,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,STATE SENATOR DISTRICT 22,WRITE-IN NA,75,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,DEM TIP MCGUIRE,903,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,REP ED HIBSCH,758,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REPRESENTATIVE TO THE ASSEMBLY DISTRICT 64,WRITE-IN NA,3,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,DISTRICT ATTORNEY,DEM CARLI MCNEILL,882,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,DISTRICT ATTORNEY,REP XAVIER SOLIS,762,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,DISTRICT ATTORNEY,WRITE-IN NA,2,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,COUNTY CLERK,DEM REGI WALIGORA,1174,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,COUNTY CLERK,WRITE-IN NA,64,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,COUNTY TREASURER,DEM TERI JACOBSON,1165,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,COUNTY TREASURER,WRITE-IN NA,59,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REGISTER OF DEEDS,DEM JENNIFER MACK,1151,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,REGISTER OF DEEDS,WRITE-IN NA,62,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,STATE REFERENDUM,YES NA,1150,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 58,STATE REFERENDUM,NO NA,457,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 59,PRESIDENT / VICE PRESIDENT,REP DONALD J. TRUMP / JD VANCE,587,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 59,PRESIDENT / VICE PRESIDENT,DEM KAMALA D. HARRIS / TIM WALZ,546,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 59,PRESIDENT / VICE PRESIDENT,"WTP ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",5,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 59,PRESIDENT / VICE PRESIDENT,CON RANDALL TERRY / STEPHEN BRODEN,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 59,PRESIDENT / VICE PRESIDENT,LIB CHASE RUSSELL OLIVER / MIKE TER MAAT,4,KENOSHA,C
KENOSHA,CITY OF KENOSHA WARDS 59,PRESIDENT / VICE PRESIDENT,GRN JILL STEIN / RUDOLPH WARE,1,KENOSHA,C
