contest,candidate,reporting_unit,votes,county,ctv,municipality
UNITED STATES SENATOR,ERIC HOVDE,TOWN PECK,163,LANGLADE,T,PECK
UNITED STATES SENATOR,ERIC HOVDE,TOWN POLAR WD 1-2,451,LANGLADE,T,POLAR
UNITED STATES SENATOR,ERIC HOVDE,TOWN PRICE WD 1-2,96,LANGLADE,T,PRICE
UNITED STATES SENATOR,ERIC HOVDE,TOWN ROLLING WD 1-2,634,LANGLADE,T,ROLLING
UNITED STATES SENATOR,ERIC HOVDE,TOWN SUMMIT,71,LANGLADE,T,SUMMIT
UNITED STATES SENATOR,ERIC HOVDE,TOWN UPHAM,364,LANGLADE,T,UPHAM
UNITED STATES SENATOR,ERIC HOVDE,TOWN VILAS,108,LANGLADE,T,VILAS
UNITED STATES SENATOR,ERIC HOVDE,TOWN WOLF RIVER WD 1-2,382,LANGLADE,T,WOLF RIVER
UNITED STATES SENATOR,ERIC HOVDE,VILLAGE WHITE LAKE,102,LANGLADE,V,WHITE LAKE
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,ERIC HOVDE,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,TOWN ACKLEY,1,LANGLADE,T,ACKLEY
UNITED STATES SENATOR,PHIL ANDERSON,TOWN AINSWORTH,4,LANGLADE,T,AINSWORTH
UNITED STATES SENATOR,PHIL ANDERSON,TOWN ANTIGO WD 1-2,10,LANGLADE,T,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,TOWN ELCHO WD 1-2,17,LANGLADE,T,ELCHO
UNITED STATES SENATOR,PHIL ANDERSON,TOWN EVERGREEN,2,LANGLADE,T,EVERGREEN
UNITED STATES SENATOR,PHIL ANDERSON,TOWN LANGLADE WD 1-2,2,LANGLADE,T,LANGLADE
UNITED STATES SENATOR,PHIL ANDERSON,TOWN NEVA,2,LANGLADE,T,NEVA
UNITED STATES SENATOR,PHIL ANDERSON,TOWN NORWOOD,2,LANGLADE,T,NORWOOD
UNITED STATES SENATOR,PHIL ANDERSON,TOWN PARRISH,0,LANGLADE,T,PARRISH
UNITED STATES SENATOR,PHIL ANDERSON,TOWN PECK,3,LANGLADE,T,PECK
UNITED STATES SENATOR,PHIL ANDERSON,TOWN POLAR WD 1-2,7,LANGLADE,T,POLAR
UNITED STATES SENATOR,PHIL ANDERSON,TOWN PRICE WD 1-2,0,LANGLADE,T,PRICE
UNITED STATES SENATOR,PHIL ANDERSON,TOWN ROLLING WD 1-2,8,LANGLADE,T,ROLLING
UNITED STATES SENATOR,PHIL ANDERSON,TOWN SUMMIT,2,LANGLADE,T,SUMMIT
UNITED STATES SENATOR,PHIL ANDERSON,TOWN UPHAM,6,LANGLADE,T,UPHAM
UNITED STATES SENATOR,PHIL ANDERSON,TOWN VILAS,1,LANGLADE,T,VILAS
UNITED STATES SENATOR,PHIL ANDERSON,TOWN WOLF RIVER WD 1-2,9,LANGLADE,T,WOLF RIVER
UNITED STATES SENATOR,PHIL ANDERSON,VILLAGE WHITE LAKE,6,LANGLADE,V,WHITE LAKE
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,PHIL ANDERSON,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,TOWN ACKLEY,1,LANGLADE,T,ACKLEY
UNITED STATES SENATOR,THOMAS LEAGER,TOWN AINSWORTH,7,LANGLADE,T,AINSWORTH
UNITED STATES SENATOR,THOMAS LEAGER,TOWN ANTIGO WD 1-2,3,LANGLADE,T,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,TOWN ELCHO WD 1-2,15,LANGLADE,T,ELCHO
UNITED STATES SENATOR,THOMAS LEAGER,TOWN EVERGREEN,4,LANGLADE,T,EVERGREEN
UNITED STATES SENATOR,THOMAS LEAGER,TOWN LANGLADE WD 1-2,1,LANGLADE,T,LANGLADE
UNITED STATES SENATOR,THOMAS LEAGER,TOWN NEVA,3,LANGLADE,T,NEVA
UNITED STATES SENATOR,THOMAS LEAGER,TOWN NORWOOD,6,LANGLADE,T,NORWOOD
UNITED STATES SENATOR,THOMAS LEAGER,TOWN PARRISH,0,LANGLADE,T,PARRISH
UNITED STATES SENATOR,THOMAS LEAGER,TOWN PECK,3,LANGLADE,T,PECK
UNITED STATES SENATOR,THOMAS LEAGER,TOWN POLAR WD 1-2,1,LANGLADE,T,POLAR
UNITED STATES SENATOR,THOMAS LEAGER,TOWN PRICE WD 1-2,0,LANGLADE,T,PRICE
UNITED STATES SENATOR,THOMAS LEAGER,TOWN ROLLING WD 1-2,7,LANGLADE,T,ROLLING
UNITED STATES SENATOR,THOMAS LEAGER,TOWN SUMMIT,1,LANGLADE,T,SUMMIT
UNITED STATES SENATOR,THOMAS LEAGER,TOWN UPHAM,7,LANGLADE,T,UPHAM
UNITED STATES SENATOR,THOMAS LEAGER,TOWN VILAS,0,LANGLADE,T,VILAS
UNITED STATES SENATOR,THOMAS LEAGER,TOWN WOLF RIVER WD 1-2,7,LANGLADE,T,WOLF RIVER
UNITED STATES SENATOR,THOMAS LEAGER,VILLAGE WHITE LAKE,2,LANGLADE,V,WHITE LAKE
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,THOMAS LEAGER,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,TOWN ACKLEY,0,LANGLADE,T,ACKLEY
UNITED STATES SENATOR,JOHN SCHIESS,TOWN AINSWORTH,0,LANGLADE,T,AINSWORTH
UNITED STATES SENATOR,JOHN SCHIESS,TOWN ANTIGO WD 1-2,0,LANGLADE,T,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,TOWN ELCHO WD 1-2,0,LANGLADE,T,ELCHO
UNITED STATES SENATOR,JOHN SCHIESS,TOWN EVERGREEN,0,LANGLADE,T,EVERGREEN
UNITED STATES SENATOR,JOHN SCHIESS,TOWN LANGLADE WD 1-2,0,LANGLADE,T,LANGLADE
UNITED STATES SENATOR,JOHN SCHIESS,TOWN NEVA,0,LANGLADE,T,NEVA
UNITED STATES SENATOR,JOHN SCHIESS,TOWN NORWOOD,0,LANGLADE,T,NORWOOD
UNITED STATES SENATOR,JOHN SCHIESS,TOWN PARRISH,0,LANGLADE,T,PARRISH
UNITED STATES SENATOR,JOHN SCHIESS,TOWN PECK,0,LANGLADE,T,PECK
UNITED STATES SENATOR,JOHN SCHIESS,TOWN POLAR WD 1-2,0,LANGLADE,T,POLAR
UNITED STATES SENATOR,JOHN SCHIESS,TOWN PRICE WD 1-2,0,LANGLADE,T,PRICE
UNITED STATES SENATOR,JOHN SCHIESS,TOWN ROLLING WD 1-2,0,LANGLADE,T,ROLLING
UNITED STATES SENATOR,JOHN SCHIESS,TOWN SUMMIT,0,LANGLADE,T,SUMMIT
UNITED STATES SENATOR,JOHN SCHIESS,TOWN UPHAM,0,LANGLADE,T,UPHAM
UNITED STATES SENATOR,JOHN SCHIESS,TOWN VILAS,0,LANGLADE,T,VILAS
UNITED STATES SENATOR,JOHN SCHIESS,TOWN WOLF RIVER WD 1-2,0,LANGLADE,T,WOLF RIVER
UNITED STATES SENATOR,JOHN SCHIESS,VILLAGE WHITE LAKE,0,LANGLADE,V,WHITE LAKE
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,JOHN SCHIESS,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,TOWN ACKLEY,0,LANGLADE,T,ACKLEY
UNITED STATES SENATOR,WRITE-IN,TOWN AINSWORTH,0,LANGLADE,T,AINSWORTH
UNITED STATES SENATOR,WRITE-IN,TOWN ANTIGO WD 1-2,0,LANGLADE,T,ANTIGO
UNITED STATES SENATOR,WRITE-IN,TOWN ELCHO WD 1-2,0,LANGLADE,T,ELCHO
UNITED STATES SENATOR,WRITE-IN,TOWN EVERGREEN,0,LANGLADE,T,EVERGREEN
UNITED STATES SENATOR,WRITE-IN,TOWN LANGLADE WD 1-2,0,LANGLADE,T,LANGLADE
UNITED STATES SENATOR,WRITE-IN,TOWN NEVA,0,LANGLADE,T,NEVA
UNITED STATES SENATOR,WRITE-IN,TOWN NORWOOD,0,LANGLADE,T,NORWOOD
UNITED STATES SENATOR,WRITE-IN,TOWN PARRISH,0,LANGLADE,T,PARRISH
UNITED STATES SENATOR,WRITE-IN,TOWN PECK,0,LANGLADE,T,PECK
UNITED STATES SENATOR,WRITE-IN,TOWN POLAR WD 1-2,0,LANGLADE,T,POLAR
UNITED STATES SENATOR,WRITE-IN,TOWN PRICE WD 1-2,0,LANGLADE,T,PRICE
UNITED STATES SENATOR,WRITE-IN,TOWN ROLLING WD 1-2,0,LANGLADE,T,ROLLING
UNITED STATES SENATOR,WRITE-IN,TOWN SUMMIT,0,LANGLADE,T,SUMMIT
UNITED STATES SENATOR,WRITE-IN,TOWN UPHAM,0,LANGLADE,T,UPHAM
UNITED STATES SENATOR,WRITE-IN,TOWN VILAS,0,LANGLADE,T,VILAS
UNITED STATES SENATOR,WRITE-IN,TOWN WOLF RIVER WD 1-2,0,LANGLADE,T,WOLF RIVER
UNITED STATES SENATOR,WRITE-IN,VILLAGE WHITE LAKE,0,LANGLADE,V,WHITE LAKE
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
UNITED STATES SENATOR,WRITE-IN,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN ACKLEY,100,LANGLADE,T,ACKLEY
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN AINSWORTH,73,LANGLADE,T,AINSWORTH
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN ANTIGO WD 1-2,221,LANGLADE,T,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN ELCHO WD 1-2,255,LANGLADE,T,ELCHO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN EVERGREEN,75,LANGLADE,T,EVERGREEN
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN LANGLADE WD 1-2,91,LANGLADE,T,LANGLADE
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN NEVA,157,LANGLADE,T,NEVA
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN NORWOOD,138,LANGLADE,T,NORWOOD
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN PARRISH,19,LANGLADE,T,PARRISH
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN PECK,48,LANGLADE,T,PECK
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN POLAR WD 1-2,161,LANGLADE,T,POLAR
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN PRICE WD 1-2,38,LANGLADE,T,PRICE
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN ROLLING WD 1-2,230,LANGLADE,T,ROLLING
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN SUMMIT,30,LANGLADE,T,SUMMIT
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN UPHAM,148,LANGLADE,T,UPHAM
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN VILAS,26,LANGLADE,T,VILAS
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,TOWN WOLF RIVER WD 1-2,152,LANGLADE,T,WOLF RIVER
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,VILLAGE WHITE LAKE,64,LANGLADE,V,WHITE LAKE
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,KYLE KILBOURN,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN ACKLEY,211,LANGLADE,T,ACKLEY
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN AINSWORTH,264,LANGLADE,T,AINSWORTH
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN ANTIGO WD 1-2,611,LANGLADE,T,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN ELCHO WD 1-2,603,LANGLADE,T,ELCHO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN EVERGREEN,226,LANGLADE,T,EVERGREEN
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN LANGLADE WD 1-2,231,LANGLADE,T,LANGLADE
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN NEVA,409,LANGLADE,T,NEVA
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN NORWOOD,431,LANGLADE,T,NORWOOD
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN PARRISH,51,LANGLADE,T,PARRISH
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN PECK,164,LANGLADE,T,PECK
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN POLAR WD 1-2,480,LANGLADE,T,POLAR
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN PRICE WD 1-2,97,LANGLADE,T,PRICE
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN ROLLING WD 1-2,671,LANGLADE,T,ROLLING
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN SUMMIT,76,LANGLADE,T,SUMMIT
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN UPHAM,391,LANGLADE,T,UPHAM
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN VILAS,109,LANGLADE,T,VILAS
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,TOWN WOLF RIVER WD 1-2,395,LANGLADE,T,WOLF RIVER
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,VILLAGE WHITE LAKE,111,LANGLADE,V,WHITE LAKE
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,TOM TIFFANY,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN ACKLEY,0,LANGLADE,T,ACKLEY
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN AINSWORTH,0,LANGLADE,T,AINSWORTH
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN ANTIGO WD 1-2,0,LANGLADE,T,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN ELCHO WD 1-2,0,LANGLADE,T,ELCHO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN EVERGREEN,0,LANGLADE,T,EVERGREEN
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN LANGLADE WD 1-2,0,LANGLADE,T,LANGLADE
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN NEVA,0,LANGLADE,T,NEVA
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN NORWOOD,0,LANGLADE,T,NORWOOD
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN PARRISH,0,LANGLADE,T,PARRISH
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN PECK,0,LANGLADE,T,PECK
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN POLAR WD 1-2,0,LANGLADE,T,POLAR
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN PRICE WD 1-2,0,LANGLADE,T,PRICE
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN ROLLING WD 1-2,0,LANGLADE,T,ROLLING
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN SUMMIT,0,LANGLADE,T,SUMMIT
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN UPHAM,0,LANGLADE,T,UPHAM
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN VILAS,0,LANGLADE,T,VILAS
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,TOWN WOLF RIVER WD 1-2,0,LANGLADE,T,WOLF RIVER
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,VILLAGE WHITE LAKE,0,LANGLADE,V,WHITE LAKE
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 8,0,LANGLADE,C,ANTIGO
REPRESENTATIVE IN CONGRESS DISTRICT #7,WRITE-IN:,CITY OF ANTIGO WARD 9,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN ACKLEY,90,LANGLADE,T,ACKLEY
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN AINSWORTH,77,LANGLADE,T,AINSWORTH
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN ANTIGO WD 1-2,221,LANGLADE,T,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN ELCHO WD 1-2,243,LANGLADE,T,ELCHO
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN EVERGREEN,76,LANGLADE,T,EVERGREEN
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN LANGLADE WD 1-2,95,LANGLADE,T,LANGLADE
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN NEVA,157,LANGLADE,T,NEVA
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN NORWOOD,126,LANGLADE,T,NORWOOD
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN PARRISH,20,LANGLADE,T,PARRISH
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN PECK,36,LANGLADE,T,PECK
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN POLAR WD 1-2,150,LANGLADE,T,POLAR
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN PRICE WD 1-2,39,LANGLADE,T,PRICE
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN ROLLING WD 1-2,224,LANGLADE,T,ROLLING
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN SUMMIT,27,LANGLADE,T,SUMMIT
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN UPHAM,146,LANGLADE,T,UPHAM
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN VILAS,23,LANGLADE,T,VILAS
STATE SENATOR DISTRICT #12,ANDI RICH,TOWN WOLF RIVER WD 1-2,151,LANGLADE,T,WOLF RIVER
STATE SENATOR DISTRICT #12,ANDI RICH,VILLAGE WHITE LAKE,68,LANGLADE,V,WHITE LAKE
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 1,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 2,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 3,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 4,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 5,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 6,0,LANGLADE,C,ANTIGO
STATE SENATOR DISTRICT #12,ANDI RICH,CITY OF ANTIGO WARD 7,0,LANGLADE,C,ANTIGO
